[train: Epoch 1, 1700 / 1875] FPS: 51.9 (106.6)  ,  DataTime: 0.463 (0.011)  ,  ForwardTime: 0.142  ,  TotalTime: 0.617  ,  Loss/total: 5.15915  ,  Loss/ce: 5.11713  ,  IoU: 0.13444  ,  pro_loss: 0.21007
[train: Epoch 1, 1750 / 1875] FPS: 52.1 (204.3)  ,  DataTime: 0.461 (0.011)  ,  ForwardTime: 0.142  ,  TotalTime: 0.614  ,  Loss/total: 5.14557  ,  Loss/ce: 5.10380  ,  IoU: 0.13956  ,  pro_loss: 0.20884
[train: Epoch 1, 1800 / 1875] FPS: 52.3 (209.6)  ,  DataTime: 0.459 (0.011)  ,  ForwardTime: 0.142  ,  TotalTime: 0.612  ,  Loss/total: 5.13302  ,  Loss/ce: 5.09148  ,  IoU: 0.14411  ,  pro_loss: 0.20767
[train: Epoch 1, 1850 / 1875] FPS: 52.4 (9.6)  ,  DataTime: 0.458 (0.011)  ,  ForwardTime: 0.142  ,  TotalTime: 0.611  ,  Loss/total: 5.12037  ,  Loss/ce: 5.07906  ,  IoU: 0.14862  ,  pro_loss: 0.20657
[train: Epoch 1, 1875 / 1875] FPS: 52.7 (210.4)  ,  DataTime: 0.454 (0.011)  ,  ForwardTime: 0.142  ,  TotalTime: 0.607  ,  Loss/total: 5.11414  ,  Loss/ce: 5.07293  ,  IoU: 0.15102  ,  pro_loss: 0.20604
[train: Epoch 2, 50 / 1875] FPS: 48.1 (88.6)  ,  DataTime: 0.517 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.665  ,  Loss/total: 4.65479  ,  Loss/ce: 4.62142  ,  IoU: 0.33306  ,  pro_loss: 0.16684
[train: Epoch 2, 100 / 1875] FPS: 50.3 (207.4)  ,  DataTime: 0.488 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.636  ,  Loss/total: 4.65844  ,  Loss/ce: 4.62507  ,  IoU: 0.33712  ,  pro_loss: 0.16683
[train: Epoch 2, 150 / 1875] FPS: 52.8 (209.8)  ,  DataTime: 0.458 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.606  ,  Loss/total: 4.65659  ,  Loss/ce: 4.62323  ,  IoU: 0.33436  ,  pro_loss: 0.16683
[train: Epoch 2, 200 / 1875] FPS: 54.3 (8.2)  ,  DataTime: 0.442 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.590  ,  Loss/total: 4.65012  ,  Loss/ce: 4.61676  ,  IoU: 0.33742  ,  pro_loss: 0.16683
[train: Epoch 2, 250 / 1875] FPS: 56.5 (201.2)  ,  DataTime: 0.418 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.566  ,  Loss/total: 4.64145  ,  Loss/ce: 4.60808  ,  IoU: 0.34210  ,  pro_loss: 0.16683
[train: Epoch 2, 300 / 1875] FPS: 57.8 (207.3)  ,  DataTime: 0.406 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.554  ,  Loss/total: 4.63431  ,  Loss/ce: 4.60095  ,  IoU: 0.34565  ,  pro_loss: 0.16682
[train: Epoch 2, 350 / 1875] FPS: 58.9 (207.2)  ,  DataTime: 0.395 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.543  ,  Loss/total: 4.62874  ,  Loss/ce: 4.59538  ,  IoU: 0.34882  ,  pro_loss: 0.16682
[train: Epoch 2, 400 / 1875] FPS: 59.8 (202.4)  ,  DataTime: 0.387 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.535  ,  Loss/total: 4.62158  ,  Loss/ce: 4.58822  ,  IoU: 0.35105  ,  pro_loss: 0.16681
